wind_code,trade_coe,sec_name,option_mark_code,option_type,call_or_put,exercise_mode,exercise_price,contract_unit,limit_month,listed_date,expire_date,exercise_date,settlement_date,reference_price,settle_mode,contract_state
10002565,510050C2007M03100,50ETF购2020年7月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2020-07,2020/6/2 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0055,实物资产,退市,
10002566,510050P2007M03100,50ETF沽2020年7月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2020-07,2020/6/2 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.2555,实物资产,退市,
10002569,510050C2007M03200,50ETF购2020年7月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2020-07,2020/6/3 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0021,实物资产,退市,
10002570,510050P2007M03200,50ETF沽2020年7月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2020-07,2020/6/3 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.3384,实物资产,退市,
10002571,510050C2012M03200,50ETF购12月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2020-12,2020/6/3 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.0327,实物资产,上市,
10002572,510050P2012M03200,50ETF沽12月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2020-12,2020/6/3 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.4007,实物资产,上市,
10002577,510050C2007M03300,50ETF购2020年7月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-07,2020/6/22 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0008,实物资产,退市,
10002578,510050P2007M03300,50ETF沽2020年7月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2020-07,2020/6/22 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.3831,实物资产,退市,
10002579,510050C2012M03300,50ETF购12月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-12,2020/6/22 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.0261,实物资产,上市,
10002580,510050P2012M03300,50ETF沽12月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2020-12,2020/6/22 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.4275,实物资产,上市,
10002585,510050C2008M02750,50ETF购2020年8月2750,510050.SH,ETF期权,认购,欧式,2.75,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.222,实物资产,退市,
10002586,510050C2008M02800,50ETF购2020年8月2800,510050.SH,ETF期权,认购,欧式,2.8,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.1725,实物资产,退市,
10002587,510050C2008M02850,50ETF购2020年8月2850,510050.SH,ETF期权,认购,欧式,2.85,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.1394,实物资产,退市,
10002588,510050C2008M02900,50ETF购2020年8月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.1087,实物资产,退市,
10002589,510050C2008M02950,50ETF购2020年8月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.0825,实物资产,退市,
10002590,510050C2008M03000,50ETF购2020年8月3000,510050.SH,ETF期权,认购,欧式,3,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.0611,实物资产,退市,
10002591,510050C2008M03100,50ETF购2020年8月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.0324,实物资产,退市,
10002592,510050C2008M03200,50ETF购2020年8月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.0178,实物资产,退市,
10002593,510050C2008M03300,50ETF购2020年8月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.0095,实物资产,退市,
10002594,510050P2008M02750,50ETF沽2020年8月2750,510050.SH,ETF期权,认沽,欧式,2.75,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.0326,实物资产,退市,
10002595,510050P2008M02800,50ETF沽2020年8月2800,510050.SH,ETF期权,认沽,欧式,2.8,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.0425,实物资产,退市,
10002596,510050P2008M02850,50ETF沽2020年8月2850,510050.SH,ETF期权,认沽,欧式,2.85,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.0558,实物资产,退市,
10002597,510050P2008M02900,50ETF沽2020年8月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.0729,实物资产,退市,
10002598,510050P2008M02950,50ETF沽2020年8月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.0942,实物资产,退市,
10002599,510050P2008M03000,50ETF沽2020年8月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.1239,实物资产,退市,
10002600,510050P2008M03100,50ETF沽2020年8月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.195,实物资产,退市,
10002601,510050P2008M03200,50ETF沽2020年8月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.2859,实物资产,退市,
10002602,510050P2008M03300,50ETF沽2020年8月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2020-08,2020/6/29 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.3779,实物资产,退市,
10002623,510050C2007M03400,50ETF购2020年7月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2020-07,2020/7/2 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0004,实物资产,退市,
10002624,510050P2007M03400,50ETF沽2020年7月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2020-07,2020/7/2 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.3768,实物资产,退市,
10002625,510050C2008M03400,50ETF购2020年8月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2020-08,2020/7/2 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.0037,实物资产,退市,
10002626,510050P2008M03400,50ETF沽2020年8月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2020-08,2020/7/2 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.3875,实物资产,退市,
10002627,510050C2012M03400,50ETF购12月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2020-12,2020/7/2 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.0294,实物资产,上市,
10002628,510050P2012M03400,50ETF沽12月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2020-12,2020/7/2 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.4294,实物资产,上市,
10002637,510050C2007M03500,50ETF购2020年7月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2020-07,2020/7/3 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0026,实物资产,退市,
10002638,510050P2007M03500,50ETF沽2020年7月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2020-07,2020/7/3 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.397,实物资产,退市,
10002639,510050C2008M03500,50ETF购2020年8月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2020-08,2020/7/3 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.0108,实物资产,退市,
10002640,510050P2008M03500,50ETF沽2020年8月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2020-08,2020/7/3 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.4013,实物资产,退市,
10002641,510050C2009M03500,50ETF购2020年9月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2020-09,2020/7/3 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.0203,实物资产,退市,
10002642,510050P2009M03500,50ETF沽2020年9月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2020-09,2020/7/3 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.407,实物资产,退市,
10002643,510050C2012M03500,50ETF购12月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2020-12,2020/7/3 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.0544,实物资产,上市,
10002644,510050P2012M03500,50ETF沽12月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2020-12,2020/7/3 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.4393,实物资产,上市,
10002653,510050C2007M03600,50ETF购2020年7月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2020-07,2020/7/6 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0054,实物资产,退市,
10002654,510050P2007M03600,50ETF沽2020年7月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-07,2020/7/6 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.4151,实物资产,退市,
10002655,510050C2008M03600,50ETF购2020年8月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2020-08,2020/7/6 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.0182,实物资产,退市,
10002656,510050P2008M03600,50ETF沽2020年8月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-08,2020/7/6 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.4275,实物资产,退市,
10002657,510050C2009M03600,50ETF购2020年9月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2020-09,2020/7/6 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.0284,实物资产,退市,
10002658,510050P2009M03600,50ETF沽2020年9月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-09,2020/7/6 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.4322,实物资产,退市,
10002659,510050C2012M03600,50ETF购12月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2020-12,2020/7/6 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.0672,实物资产,上市,
10002660,510050P2012M03600,50ETF沽12月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-12,2020/7/6 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.4628,实物资产,上市,
10002669,510050C2007M03700,50ETF购2020年7月3700,510050.SH,ETF期权,认购,欧式,3.7,10000,2020-07,2020/7/7 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0534,实物资产,退市,
10002670,510050C2007M03800,50ETF购2020年7月3800,510050.SH,ETF期权,认购,欧式,3.8,10000,2020-07,2020/7/7 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.0334,实物资产,退市,
10002671,510050C2007M03900,50ETF购2020年7月3900,510050.SH,ETF期权,认购,欧式,3.9,10000,2020-07,2020/7/7 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.02,实物资产,退市,
10002672,510050P2007M03700,50ETF沽2020年7月3700,510050.SH,ETF期权,认沽,欧式,3.7,10000,2020-07,2020/7/7 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.2469,实物资产,退市,
10002673,510050P2007M03800,50ETF沽2020年7月3800,510050.SH,ETF期权,认沽,欧式,3.8,10000,2020-07,2020/7/7 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.3352,实物资产,退市,
10002674,510050P2007M03900,50ETF沽2020年7月3900,510050.SH,ETF期权,认沽,欧式,3.9,10000,2020-07,2020/7/7 0:00:00,2020/7/22 0:00:00,2020-07-22,2020-07-23,0.431,实物资产,退市,
10002675,510050C2008M03700,50ETF购2020年8月3700,510050.SH,ETF期权,认购,欧式,3.7,10000,2020-08,2020/7/7 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.1164,实物资产,退市,
10002676,510050C2008M03800,50ETF购2020年8月3800,510050.SH,ETF期权,认购,欧式,3.8,10000,2020-08,2020/7/7 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.0884,实物资产,退市,
10002677,510050C2008M03900,50ETF购2020年8月3900,510050.SH,ETF期权,认购,欧式,3.9,10000,2020-08,2020/7/7 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.0662,实物资产,退市,
10002678,510050P2008M03700,50ETF沽2020年8月3700,510050.SH,ETF期权,认沽,欧式,3.7,10000,2020-08,2020/7/7 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.2963,实物资产,退市,
10002679,510050P2008M03800,50ETF沽2020年8月3800,510050.SH,ETF期权,认沽,欧式,3.8,10000,2020-08,2020/7/7 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.3714,实物资产,退市,
10002680,510050P2008M03900,50ETF沽2020年8月3900,510050.SH,ETF期权,认沽,欧式,3.9,10000,2020-08,2020/7/7 0:00:00,2020/8/26 0:00:00,2020-08-26,2020-08-27,0.453,实物资产,退市,
10002681,510050C2009M03700,50ETF购2020年9月3700,510050.SH,ETF期权,认购,欧式,3.7,10000,2020-09,2020/7/7 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.1324,实物资产,退市,
10002682,510050C2009M03800,50ETF购2020年9月3800,510050.SH,ETF期权,认购,欧式,3.8,10000,2020-09,2020/7/7 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.103,实物资产,退市,
10002683,510050C2009M03900,50ETF购2020年9月3900,510050.SH,ETF期权,认购,欧式,3.9,10000,2020-09,2020/7/7 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.0792,实物资产,退市,
10002684,510050P2009M03700,50ETF沽2020年9月3700,510050.SH,ETF期权,认沽,欧式,3.7,10000,2020-09,2020/7/7 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.3106,实物资产,退市,
10002685,510050P2009M03800,50ETF沽2020年9月3800,510050.SH,ETF期权,认沽,欧式,3.8,10000,2020-09,2020/7/7 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.3828,实物资产,退市,
10002686,510050P2009M03900,50ETF沽2020年9月3900,510050.SH,ETF期权,认沽,欧式,3.9,10000,2020-09,2020/7/7 0:00:00,2020/9/23 0:00:00,2020-09-23,2020-09-24,0.4612,实物资产,退市,
10002687,510050C2012M03700,50ETF购12月3700,510050.SH,ETF期权,认购,欧式,3.7,10000,2020-12,2020/7/7 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.2081,实物资产,上市,
10002688,510050C2012M03800,50ETF购12月3800,510050.SH,ETF期权,认购,欧式,3.8,10000,2020-12,2020/7/7 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.1747,实物资产,上市,
10002689,510050C2012M03900,50ETF购12月3900,510050.SH,ETF期权,认购,欧式,3.9,10000,2020-12,2020/7/7 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.1458,实物资产,上市,
10002690,510050P2012M03700,50ETF沽12月3700,510050.SH,ETF期权,认沽,欧式,3.7,10000,2020-12,2020/7/7 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.3768,实物资产,上市,
10002691,510050P2012M03800,50ETF沽12月3800,510050.SH,ETF期权,认沽,欧式,3.8,10000,2020-12,2020/7/7 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.4423,实物资产,上市,
10002692,510050P2012M03900,50ETF沽12月3900,510050.SH,ETF期权,认沽,欧式,3.9,10000,2020-12,2020/7/7 0:00:00,2020/12/23 0:00:00,2020-12-23,2020-12-24,0.5125,实物资产,上市,
10002725,510050C2103M02950,50ETF购3月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.4872,实物资产,上市,
10002726,510050C2103M03000,50ETF购3月3000,510050.SH,ETF期权,认购,欧式,3,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.4502,实物资产,上市,
10002727,510050C2103M03100,50ETF购3月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.3861,实物资产,上市,
10002728,510050C2103M03200,50ETF购3月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.3296,实物资产,上市,
10002729,510050C2103M03300,50ETF购3月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.2839,实物资产,上市,
10002730,510050C2103M03400,50ETF购3月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.2363,实物资产,上市,
10002731,510050C2103M03500,50ETF购3月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.2015,实物资产,上市,
10002732,510050C2103M03600,50ETF购3月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.1736,实物资产,上市,
10002733,510050C2103M03700,50ETF购3月3700,510050.SH,ETF期权,认购,欧式,3.7,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.1461,实物资产,上市,
10002734,510050P2103M02950,50ETF沽3月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.0977,实物资产,上市,
10002735,510050P2103M03000,50ETF沽3月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.1115,实物资产,上市,
10002736,510050P2103M03100,50ETF沽3月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.1444,实物资产,上市,
10002737,510050P2103M03200,50ETF沽3月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.1826,实物资产,上市,
10002738,510050P2103M03300,50ETF沽3月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.2267,实物资产,上市,
10002739,510050P2103M03400,50ETF沽3月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.2857,实物资产,上市,
10002740,510050P2103M03500,50ETF沽3月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.3481,实物资产,上市,
10002741,510050P2103M03600,50ETF沽3月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.4164,实物资产,上市,
10002742,510050P2103M03700,50ETF沽3月3700,510050.SH,ETF期权,认沽,欧式,3.7,10000,2021-03,2020/7/23 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.4911,实物资产,上市,
10002761,510050C2103M02900,50ETF购3月2900,510050.SH,ETF期权,认购,欧式,2.9,10000,2021-03,2020/7/27 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.4369,实物资产,上市,
10002762,510050P2103M02900,50ETF沽3月2900,510050.SH,ETF期权,认沽,欧式,2.9,10000,2021-03,2020/7/27 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.1252,实物资产,上市,
10002767,510050C2103M03800,50ETF购3月3800,510050.SH,ETF期权,认购,欧式,3.8,10000,2021-03,2020/8/5 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.13,实物资产,上市,
10002768,510050P2103M03800,50ETF沽3月3800,510050.SH,ETF期权,认沽,欧式,3.8,10000,2021-03,2020/8/5 0:00:00,2021/3/24 0:00:00,2021-03-24,2021-03-25,0.5516,实物资产,上市,
10002771,510050C2010M02950,50ETF购2020年10月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.3954,实物资产,退市,
10002772,510050C2010M03000,50ETF购2020年10月3000,510050.SH,ETF期权,认购,欧式,3,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.3553,实物资产,退市,
10002773,510050C2010M03100,50ETF购2020年10月3100,510050.SH,ETF期权,认购,欧式,3.1,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.2733,实物资产,退市,
10002774,510050C2010M03200,50ETF购2020年10月3200,510050.SH,ETF期权,认购,欧式,3.2,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.206,实物资产,退市,
10002775,510050C2010M03300,50ETF购2020年10月3300,510050.SH,ETF期权,认购,欧式,3.3,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.148,实物资产,退市,
10002776,510050C2010M03400,50ETF购2020年10月3400,510050.SH,ETF期权,认购,欧式,3.4,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.1068,实物资产,退市,
10002777,510050C2010M03500,50ETF购2020年10月3500,510050.SH,ETF期权,认购,欧式,3.5,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.0754,实物资产,退市,
10002778,510050C2010M03600,50ETF购2020年10月3600,510050.SH,ETF期权,认购,欧式,3.6,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.0528,实物资产,退市,
10002779,510050C2010M03700,50ETF购2020年10月3700,510050.SH,ETF期权,认购,欧式,3.7,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.038,实物资产,退市,
10002780,510050P2010M02950,50ETF沽2020年10月2950,510050.SH,ETF期权,认沽,欧式,2.95,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.0306,实物资产,退市,
10002781,510050P2010M03000,50ETF沽2020年10月3000,510050.SH,ETF期权,认沽,欧式,3,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.0382,实物资产,退市,
10002782,510050P2010M03100,50ETF沽2020年10月3100,510050.SH,ETF期权,认沽,欧式,3.1,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.0576,实物资产,退市,
10002783,510050P2010M03200,50ETF沽2020年10月3200,510050.SH,ETF期权,认沽,欧式,3.2,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.0879,实物资产,退市,
10002784,510050P2010M03300,50ETF沽2020年10月3300,510050.SH,ETF期权,认沽,欧式,3.3,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.1296,实物资产,退市,
10002785,510050P2010M03400,50ETF沽2020年10月3400,510050.SH,ETF期权,认沽,欧式,3.4,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.1858,实物资产,退市,
10002786,510050P2010M03500,50ETF沽2020年10月3500,510050.SH,ETF期权,认沽,欧式,3.5,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.2556,实物资产,退市,
10002787,510050P2010M03600,50ETF沽2020年10月3600,510050.SH,ETF期权,认沽,欧式,3.6,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.3317,实物资产,退市,
10002788,510050P2010M03700,50ETF沽2020年10月3700,510050.SH,ETF期权,认沽,欧式,3.7,10000,2020-10,2020/8/27 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.4198,实物资产,退市,
10002807,510050C2010M03800,50ETF购2020年10月3800,510050.SH,ETF期权,认购,欧式,3.8,10000,2020-10,2020/8/31 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.0313,实物资产,退市,
10002808,510050P2010M03800,50ETF沽2020年10月3800,510050.SH,ETF期权,认沽,欧式,3.8,10000,2020-10,2020/8/31 0:00:00,2020/10/28 0:00:00,2020-10-28,2020-10-29,0.4028,实物资产,退市,
10002815,510050C2011M02950,50ETF购11月2950,510050.SH,ETF期权,认购,欧式,2.95,10000,2020-11,2020/9/24 0:00:00,2020/11/25 0:00:00,2020-11-25,2020-11-26,0.375,实物资产,上市,
